,time,mood,circumplex.arousal,circumplex.valence,activity,call,screen,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,id
1125,2014-04-09,6.75,0.42000000000000004,1.05,0.08206483939122454,1.0,13551.999511301517,1.0,1602.631,7331.680375000001,1636.3725,0.0,0.0,149.407625,298.681625,4064.17,564.327,189.26524999999998,20.08,0.0,AS14.17
1126,2014-04-10,7.2,0.58,1.05,0.06439165651806143,1.0,14977.777012228966,1.0,1730.7520000000002,8614.8835,1905.2906249999996,0.0,0.0,166.511,365.851875,4949.812999999999,700.0643749999999,189.26524999999998,20.08,0.0,AS14.17
1127,2014-04-11,7.2,0.61,1.0,0.09848877472097572,1.0,15703.60576274991,1.0,2348.361,8440.2625,1790.4707499999997,0.0,0.0,166.511,304.108875,5672.986000000001,841.1733749999999,189.26524999999998,67.70474999999999,0.0,AS14.17
1128,2014-04-12,7.2,0.49000000000000005,1.0,0.12187951252863875,1.0,16754.82251161337,1.0,3017.4179999999997,8420.330249999999,1817.7187499999998,0.0,0.0,166.511,320.063875,5778.459000000001,841.1733749999999,189.26524999999998,67.70474999999999,0.0,AS14.17
1129,2014-04-13,7.0,0.37,1.0,0.1317992372858397,,14939.843761354687,,2814.145999999999,6830.160124999999,1866.5757499999997,0.0,0.0,115.200875,326.774875,6313.927000000001,738.39675,0.0,71.81474999999999,0.0,AS14.17
1130,2014-04-14,7.0,0.4800000000000001,1.0,0.12697581862611604,1.0,12997.958008766176,,2852.2599999999993,5505.05875,1095.5592499999998,0.0,0.0,34.20675,293.64425,5882.819000000001,744.0447499999999,0.0,67.78375,0.0,AS14.17
1131,2014-04-15,7.2,0.36,1.0,0.1272682988673888,1.0,14708.601007938389,1.0,3114.129999999999,6585.5945,1005.8383749999999,0.0,0.0,30.229375,574.10475,5812.600000000001,675.0363749999999,0.0,67.78375,0.0,AS14.17
1132,2014-04-16,7.0,0.44000000000000006,1.0,0.10806840449859749,1.0,17517.124763518575,1.0,2933.177999999999,9269.618875000004,1182.62125,0.0,0.0,61.40175000000001,581.32375,5523.624,730.2403749999999,0.0,48.256,0.0,AS14.17
1133,2014-04-17,7.0,0.44000000000000006,1.0,0.09810793909539314,1.0,17417.953514397148,1.0,2383.365999999999,9889.271625000005,1252.2054999999998,0.0,0.0,61.40175000000001,585.9187499999999,5821.963,730.2403749999999,0.0,52.905,0.0,AS14.17
1134,2014-04-18,7.0,0.68,1.0,0.12068603930191571,1.0,15765.229012727737,1.0,2027.8789999999992,9786.827250000006,997.06975,0.0,0.0,61.40175000000001,564.07775,3956.4610000000002,550.3109999999999,0.0,37.765,0.0,AS14.17
1135,2014-04-19,7.2,0.72,1.0,0.1371110385878596,1.0,15497.280014514923,1.0,1648.5319999999997,10386.267625000004,997.06975,0.0,0.0,44.29837500000001,558.21675,3902.4300000000003,278.885,0.0,37.765,0.0,AS14.17
1136,2014-04-20,7.4,0.72,1.0,0.1408968336934348,1.0,16496.328517735004,1.0,1402.6349999999998,10465.358125000002,1001.525625,0.0,0.0,48.27575,210.27800000000002,4130.152,813.7401249999999,0.0,37.765,0.0,AS14.17
1137,2014-04-21,6.6,0.6399999999999999,1.0,0.1362612770782093,1.0,13427.695261567831,1.0,941.9420000000001,8805.483499999998,845.60875,0.0,0.0,17.103375,225.27999999999997,3509.741,636.5731249999999,0.0,12.678,0.0,AS14.17
1138,2014-04-22,7.25,0.6799999999999999,1.0,0.12315540182391502,1.0,14942.644513905047,1.0,1051.047,10182.663499999999,944.408625,0.0,0.0,17.103375,228.01899999999998,3444.6780000000003,708.6251249999999,0.0,8.029,0.0,AS14.17
1139,2014-04-23,7.2,0.6799999999999999,1.0,0.09981168050180284,1.0,17529.901515185833,1.0,1506.7050000000004,12277.415749999998,1010.3078749999999,0.0,0.0,34.20675,240.603,4392.759,1176.478125,0.0,3.01,0.0,AS14.17
1140,2014-04-24,7.2,0.6799999999999999,1.0,0.08832736597499773,1.0,19960.870267003775,1.0,2064.671,13152.443499999998,1247.1079999999997,0.0,287.8405,34.20675,237.55,5761.941000000001,1465.712125,0.0,3.01,0.0,AS14.17
1141,2014-04-25,8.0,0.68,1.0,0.10482650988586914,1.0,17035.94176211953,1.0,2241.749,11341.18375,1150.4241249999998,0.0,287.8405,79.2715,270.243625,4529.787,980.394375,0.0,11.045,0.0,AS14.17
1142,2014-04-26,7.2,0.8,1.0,0.12455475509053031,1.0,17012.021759659052,1.0,2771.4249999999997,10958.91175,1094.2534999999998,0.0,287.8405,79.2715,264.098625,4302.452,961.248375,0.0,8.035,0.0,AS14.17
1143,2014-04-27,6.75,0.8800000000000001,1.0,0.13619342019844674,1.0,15626.488257020712,1.0,2773.048,9262.006125,865.45675,0.0,287.8405,79.2715,251.691625,3987.014,916.512375,0.0,8.035,0.0,AS14.17
1144,2014-04-28,7.0,0.8300000000000001,0.8666666666666666,0.14130372839645083,1.0,13951.711253970861,1.0,2465.1599999999994,7796.663625000001,718.609625,0.0,287.8405,137.73625,250.659625,3681.907,945.903125,0.0,11.114,0.0,AS14.17
1145,2014-04-29,7.0,0.79,0.8666666666666666,0.14142629958223799,1.0,13195.182001113893,1.0,2285.6839999999997,7926.231625,821.786875,0.0,0.0,137.73625,245.68562500000002,2987.7280000000005,953.8765000000001,0.0,11.114,0.0,AS14.17
1146,2014-04-30,8.0,0.9099999999999999,0.8666666666666666,0.12562073733135973,,12963.553751379255,1.0,1978.3899999999996,7728.0470000000005,632.91675,55.426500000000004,0.0,75.56812500000001,214.31400000000002,3051.731,1213.711125,0.0,37.962,0.0,AS14.17
1147,2014-05-01,7.0,0.9099999999999999,0.8666666666666666,0.1047225180746408,,13068.449004769325,1.0,1588.9259999999997,7364.085625000001,645.95275,55.426500000000004,1285.3645,75.56812500000001,166.79000000000002,3005.129,1213.711125,0.0,53.019000000000005,0.0,AS14.17
1148,2014-05-02,7.166666666666667,0.9099999999999999,0.8666666666666666,0.13465253111316922,1.0,12640.932255119085,1.0,1605.6749999999997,7229.736124999999,537.8988750000001,55.426500000000004,1285.3645,75.56812500000001,155.423,2537.902,1723.4945,0.0,53.019,0.0,AS14.17
1149,2014-05-03,,0.5599999999999999,1.0,0.1824427564968507,1.0,11866.457256764175,1.0,1793.3999999999999,6282.695375,430.761625,55.426500000000004,1285.3645,0.0,154.833,3091.1099999999997,1432.1901249999999,0.0,58.969,0.0,AS14.17
1150,2014-05-04,7.5,0.4,0.8,0.16333317811399284,1.0,10059.856257766487,1.0,1586.126,5000.820625,90.78425,55.426500000000004,1285.3645,0.0,145.726,2339.421,1134.98275,0.0,58.969,0.0,AS14.17
1151,2014-05-05,,0.4,0.8,0.1625715837608251,1.0,9020.009757190943,1.0,1422.7849999999999,4400.022875,71.544625,0.0,1285.3645,0.0,123.57000000000001,2545.672,915.0001249999999,0.0,72.042,0.0,AS14.17
1152,2014-02-16,,,,,,,,,,,,,,,,,,,,AS14.16
1153,2014-02-17,,0.0,2.220446049250313e-16,0.0,1.0,0.0,,0.0,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.16
1154,2014-02-19,,,,,,,,,,,,,,,,,,,,AS14.16
1155,2014-02-20,,0.0,1.1102230246251565e-16,0.0,1.0,0.0,,0.0,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.16
1156,2014-02-21,,0.0,7.401486830834377e-17,0.0,1.0,0.0,1.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.16
1157,2014-02-22,,0.0,5.551115123125783e-17,0.0,1.0,0.0,1.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.16
1158,2014-02-23,,,,,,,,,,,,,,,,,,,,AS14.16
1159,2014-02-24,,0.0,4.4408920985006264e-17,0.0,1.0,0.0,1.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.16
1160,2014-02-25,,0.0,4.4408920985006264e-17,0.0,1.0,0.0,1.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.16
1161,2014-02-26,,0.0,4.4408920985006264e-17,0.0,1.0,0.0,1.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.16
1162,2014-02-27,,0.0,4.4408920985006264e-17,0.0,1.0,0.0,1.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.16
1163,2014-02-28,,0.0,4.4408920985006264e-17,0.0,1.0,0.0,1.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.16
1164,2014-03-01,,0.0,4.4408920985006264e-17,0.0,1.0,0.0,1.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.16
1165,2014-03-02,,0.0,4.4408920985006264e-17,0.0,1.0,0.0,1.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.16
1166,2014-03-03,,0.0,4.4408920985006264e-17,0.0,1.0,0.0,1.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.16
1167,2014-03-04,,0.0,4.4408920985006264e-17,0.0,1.0,0.0,1.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.16
1168,2014-03-05,,,,,,,,,,,,,,,,,,,,AS14.16
1169,2014-03-06,,0.0,4.4408920985006264e-17,0.0,1.0,0.0,1.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.16
1170,2014-03-07,,0.0,4.4408920985006264e-17,0.0,1.0,0.0,1.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.16
1171,2014-03-08,,0.0,4.4408920985006264e-17,0.0,1.0,0.0,1.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.16
1172,2014-03-09,,0.0,4.4408920985006264e-17,0.0,1.0,0.0,1.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.16
1173,2014-03-10,,0.0,4.4408920985006264e-17,0.0,1.0,0.0,1.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.16
1174,2014-03-11,,0.0,4.4408920985006264e-17,0.0,1.0,0.0,1.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.16
1175,2014-03-12,8.0,0.0,4.4408920985006264e-17,0.0,1.0,0.0,1.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.16
1176,2014-03-13,7.4,-0.10000000000000009,0.30000000000000004,0.0,1.0,206.30899977683998,1.0,49.138999999999996,162.66837500000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.16
1177,2014-03-14,6.4,-0.1800000000000001,0.45,0.0,1.0,252.3499996662138,1.0,59.102999999999994,169.54537500000023,0.0,0.0,0.0,0.0,29.064,0.0,0.0,0.0,0.0,0.0,AS14.16
1178,2014-03-15,6.6,-0.10000000000000009,0.6100000000000001,0.0,1.0,734.6312499940394,1.0,179.88299999999998,302.8453750000002,35.304625,40.192,0.0,0.0,39.089,103.398,0.0,0.0,0.0,0.0,AS14.16
1179,2014-03-16,7.2,-0.2600000000000001,0.7100000000000001,0.0,1.0,1099.3232499063013,1.0,314.981,423.29037500000027,35.304625,59.274,0.0,0.0,77.24100000000001,103.398,0.0,0.0,0.0,0.0,AS14.16
1180,2014-03-17,6.6,-0.38000000000000006,0.8300000000000001,0.012142857142857127,1.0,1565.6717500984666,1.0,362.264,664.9057500000002,35.304625,59.274,0.0,0.0,92.314,278.283,0.0,0.0,0.0,0.0,AS14.16
1181,2014-03-18,6.4,-0.2000000000000001,0.65,0.022925239128137116,1.0,2145.6737511456017,1.0,500.97,958.0647500000002,95.06225,81.374,0.0,0.0,103.368,278.283,0.0,0.0,0.0,0.0,AS14.16
1182,2014-03-19,5.666666666666667,-0.12000000000000008,0.62,0.024050780253678242,1.0,2125.9897513687615,1.0,523.355,951.1877500000003,112.39425,81.374,0.0,0.0,96.48,278.283,0.0,0.0,0.0,0.0,AS14.16
1183,2014-03-20,6.8,-0.06666666666666676,0.5266666666666667,0.03281842556087157,1.0,2028.5047509968285,1.0,522.153,915.6147500000002,92.437625,41.182,0.0,0.0,96.48400000000001,244.787,0.0,0.0,0.0,0.0,AS14.16
1184,2014-03-21,6.5,0.2933333333333333,0.6266666666666667,0.044930497745267764,1.0,1933.079001307488,1.0,483.97800000000007,919.4787500000002,97.47862500000002,22.1,0.0,0.0,58.332,369.98699999999997,0.0,0.0,0.0,0.0,AS14.16
1185,2014-03-22,7.0,0.5133333333333333,0.6566666666666667,0.04614172311682953,1.0,1815.185001492501,1.0,512.442,867.3843750000003,150.84425000000002,22.1,0.0,0.0,53.336,210.514,0.0,0.0,0.0,0.0,AS14.16
1186,2014-03-23,6.4,0.43333333333333324,0.7366666666666667,0.04904981732202572,1.0,1569.6295014023785,1.0,476.624,616.0520000000002,163.802875,13.047,0.0,0.0,65.40599999999999,401.82800000000003,0.0,0.0,0.0,0.0,AS14.16
1187,2014-03-24,6.0,0.43333333333333324,0.7766666666666666,0.06938685161126587,1.0,2000.625751882792,1.0,592.125,838.8440000000002,146.470875,19.079,0.0,0.0,53.647,483.50500000000005,0.0,0.0,0.0,0.0,AS14.16
1188,2014-03-25,5.6,0.41999999999999993,0.8300000000000001,0.07805245255285415,1.0,2571.348002433777,1.0,707.599,1105.5233750000002,166.4275,19.079,0.0,0.0,64.679,574.613,0.0,0.0,0.0,0.0,AS14.16
1189,2014-03-26,6.0,0.2599999999999999,0.68,0.08406538036845793,1.0,2647.3042527139187,1.0,685.796,1229.248125,196.691125,83.876,0.0,0.0,64.679,624.298,0.0,0.0,0.0,0.0,AS14.16
1190,2014-03-27,6.5,0.15999999999999992,0.5800000000000001,0.12973117138610768,1.0,2743.9892528951173,1.0,677.43,1039.7271250000001,355.15324999999996,83.876,0.0,0.0,54.602,608.886,0.0,0.0,0.0,0.0,AS14.16
1191,2014-03-28,5.75,0.00999999999999992,0.53,0.13353449185053856,1.0,2658.0870022773743,1.0,645.0540000000001,1232.1445000000003,282.437,70.829,0.0,0.0,31.478,417.572,0.0,0.0,0.0,0.0,AS14.16
1192,2014-03-29,5.4,-0.09000000000000008,0.47000000000000003,0.16257276846026608,1.0,2610.8537515699863,1.0,630.479,1164.4385000000002,282.437,83.916,0.0,0.0,29.118000000000002,429.85699999999997,0.0,0.0,0.0,0.0,AS14.16
1193,2014-03-30,6.0,-0.13000000000000006,0.55,0.15568621167666924,1.0,2224.640502035618,1.0,569.264,900.4611250000003,394.834875,83.916,0.0,0.0,25.158,268.847,0.0,0.0,0.0,0.0,AS14.16
1194,2014-03-31,5.8,-0.22000000000000006,0.5666666666666667,0.1645092732678744,1.0,1953.21500146389,1.0,506.493,705.4983750000004,359.53025,19.119,0.0,0.0,33.311,93.96199999999999,0.0,0.0,0.0,0.0,AS14.16
1195,2014-04-01,6.4,-0.3000000000000001,0.6366666666666667,0.16817728656162353,1.0,1891.9417510330677,1.0,537.31,900.3883750000002,147.70250000000001,19.119,0.0,0.0,33.311,142.3,40.949,0.0,0.0,0.0,AS14.16
1196,2014-04-02,6.25,-0.19000000000000009,0.6866666666666668,0.156778332167867,1.0,1775.490001797676,1.0,447.427,609.2370000000003,147.70250000000001,19.119,0.0,0.0,33.311,143.02499999999998,40.949,0.0,0.0,0.0,AS14.16
1197,2014-04-03,6.2,-0.19000000000000009,0.6533333333333333,0.10874970236558043,1.0,1504.189001917839,1.0,355.188,629.5413750000002,148.7165,0.0,0.0,0.0,42.409,90.42,40.949,0.0,0.0,0.0,AS14.16
1198,2014-04-04,7.0,-0.3100000000000001,0.6133333333333334,0.12701713358965633,1.0,3143.570503413678,1.0,742.9909999999999,1859.1512500000003,113.04787499999999,20.066,0.0,0.0,52.394,392.29800000000006,50.836999999999996,0.0,0.0,0.0,AS14.16
1199,2014-04-05,6.75,-0.2600000000000001,0.7466666666666667,0.1175669074962867,1.0,3272.1385034918794,1.0,829.652,2045.7462500000004,166.56550000000001,20.066,0.0,0.0,59.313,412.40000000000003,50.836999999999996,0.0,0.0,0.0,AS14.16
1200,2014-04-06,7.0,-0.31333333333333335,0.8266666666666668,0.09485452028845341,1.0,3948.0210038423547,1.0,1022.583,2311.929625,260.23675000000003,20.066,0.0,0.0,67.375,487.93000000000006,9.888,0.0,19.138,5.22,AS14.16
1201,2014-04-07,6.4,-0.31333333333333335,0.8266666666666668,0.10604305761410524,1.0,4282.982753545047,1.0,1212.498,2614.1836250000006,295.541375,65.345,0.0,0.0,67.375,607.182,9.888,0.0,19.138,5.22,AS14.16
1202,2014-04-08,7.2,-0.1133333333333334,0.8933333333333333,0.1115501955570017,1.0,4151.438753634692,1.0,1180.703,2438.7932500000006,294.527375,65.345,0.0,0.0,50.22,565.825,9.888,0.0,19.138,5.22,AS14.16
1203,2014-04-09,6.6,-0.1733333333333334,0.9333333333333333,0.13076739874748122,1.0,2232.1232514083395,1.0,685.3480000000001,1117.8513750000002,182.4935,56.331999999999994,0.0,0.0,23.134,263.947,0.0,0.0,19.138,5.22,AS14.16
1204,2014-04-10,7.0,-0.1333333333333334,0.9333333333333333,0.1391472909039713,1.0,2914.155002593995,1.0,743.261,1209.3523750000002,199.585125,101.7535,162.983,0.0,23.194000000000003,466.2,0.0,0.0,19.138,5.22,AS14.16
1205,2014-04-11,7.0,0.19999999999999996,0.9333333333333333,0.10708651996815728,1.0,2213.28925177455,1.0,552.072,1051.0893750000002,105.913875,101.7535,162.983,0.0,20.146,452.024,0.0,0.0,0.0,0.0,AS14.16
1206,2014-04-12,6.4,0.48999999999999994,0.9333333333333333,0.08980314038135494,1.0,1559.3570011854174,1.0,351.80899999999997,643.0743750000003,70.60925,56.474500000000006,162.983,0.0,20.146,332.047,0.0,0.0,0.0,0.0,AS14.16
1207,2014-04-13,7.0,0.39,0.9,0.09091468930714537,1.0,1664.403001189232,1.0,399.45500000000004,646.0843750000003,70.60925,56.474500000000006,162.983,0.0,26.198,378.37,0.0,0.0,0.0,0.0,AS14.16
1208,2014-04-14,6.6,0.65,0.9,0.04971206913110889,1.0,1577.468751221895,1.0,494.682,718.9563750000002,70.60925,45.42150000000001,162.983,0.0,26.198,384.078,0.0,0.0,0.0,0.0,AS14.16
1209,2014-04-15,7.25,0.73,0.8,0.03383434147678333,1.0,697.2060000896452,1.0,386.44399999999996,440.93737500000026,0.0,0.0,0.0,0.0,11.065999999999999,196.88899999999998,0.0,0.0,0.0,0.0,AS14.16
1210,2014-04-16,7.0,0.78,0.8,0.05351494183295761,1.0,1043.750001192093,1.0,516.0409999999999,455.8230000000002,0.0,0.0,0.0,0.0,18.182000000000002,177.719,0.0,0.0,0.0,0.0,AS14.16
1211,2014-04-17,6.8,0.41,0.8,0.08280389820704329,1.0,1419.339251369238,1.0,612.38,610.1540000000002,0.0,88.4485,0.0,0.0,31.381,191.858,0.0,0.0,0.0,0.0,AS14.16
1212,2014-04-18,7.2,0.41,0.9,0.07565999793061287,1.0,2490.188001275064,1.0,797.252,1165.9533750000003,204.6085,88.4485,0.0,0.0,25.329,333.004,0.0,0.0,0.0,0.0,AS14.16
1213,2014-04-19,7.0,0.5700000000000001,0.9,0.10564288842980774,1.0,2287.7510010004057,1.0,635.74,1083.9843750000002,204.6085,88.4485,0.0,0.0,25.329,327.296,0.0,0.0,0.0,0.0,AS14.16
1214,2014-04-20,7.25,0.7166666666666666,1.0,0.09564288842980773,1.0,2283.617000937463,1.0,587.0550000000001,1030.8363750000003,204.6085,88.4485,0.0,0.0,25.329,292.13,0.0,0.0,0.0,0.0,AS14.16
1215,2014-04-21,6.6,0.6666666666666667,1.0,0.06988702427440606,1.0,2248.2892501056212,1.0,518.499,1089.8367500000004,239.913125,88.4485,0.0,0.0,27.292,234.928,0.0,0.0,0.0,0.0,AS14.16
1216,2014-04-22,7.25,0.9466666666666667,0.9600000000000002,0.05158685646712258,1.0,2762.059998869897,1.0,570.8,1649.1155000000003,310.522375,0.0,0.0,0.0,14.093,321.499,0.0,0.0,0.0,0.0,AS14.16
1217,2014-04-23,5.4,1.0966666666666667,0.9600000000000002,0.06604267905547527,1.0,2679.80949896574,1.0,569.6,1691.1468750000001,105.913875,86.2565,0.0,0.0,23.128,152.054,0.0,0.0,0.0,4.01,AS14.16
1218,2014-04-24,7.2,0.7366666666666666,0.72,0.03197729697378884,1.0,3149.472249954939,1.0,633.011,1874.7222500000003,247.13237500000002,86.2565,0.0,0.0,23.128,152.054,0.0,0.0,0.0,4.01,AS14.16
1219,2014-04-25,6.75,0.59,0.72,0.04902275151924336,1.0,3483.167249649764,1.0,780.135,1893.8052500000001,247.13237500000002,86.2565,0.0,0.0,23.128,174.505,0.0,0.0,0.0,4.01,AS14.16
1220,2014-04-26,7.2,0.48999999999999994,0.72,0.11816542949344307,1.0,2868.6109997034077,1.0,620.068,1566.6748750000002,211.82775,86.2565,0.0,0.0,14.081,141.185,0.0,0.0,0.0,4.01,AS14.16
1221,2014-04-27,8.0,0.2899999999999999,0.76,0.1315300411496063,1.0,2228.490000367166,1.0,532.7570000000001,1040.7561249999999,141.2185,86.2565,0.0,0.0,14.081,40.475,0.0,0.0,0.0,4.01,AS14.16
1222,2014-04-28,7.0,0.33999999999999997,0.76,0.15274625736582254,1.0,1320.1880007982263,1.0,317.343,455.574375,141.2185,0.0,0.0,0.0,5.046,190.565,0.0,0.0,0.0,0.0,AS14.16
1223,2014-04-29,7.0,0.27999999999999997,1.0,0.15718534545164972,1.0,2113.2485002875337,1.0,566.891,992.9800000000002,141.2185,88.55900000000001,0.0,0.0,12.068000000000001,254.782,0.0,0.0,0.0,0.0,AS14.16
1224,2014-04-30,7.0,0.24,1.0,0.14807318396610464,1.0,2267.0992514789104,1.0,445.544,1317.24375,187.0745,88.55900000000001,0.0,0.0,17.091,232.33100000000002,0.0,0.0,0.0,0.0,AS14.16
1225,2014-05-01,8.0,0.13999999999999999,1.0,0.09798169366628103,1.0,2337.1312515437603,1.0,547.353,1286.78275,187.0745,88.55900000000001,0.0,0.0,12.045,232.33100000000002,0.0,0.0,0.0,0.0,AS14.16
1226,2014-05-02,,0.58,1.0,0.09376343521932422,1.0,2978.8847531378274,1.0,620.873,1458.3781250000002,255.744125,88.55900000000001,0.0,0.0,12.045,371.476,110.438375,0.0,0.0,0.0,AS14.16
1227,2014-05-03,7.0,0.38,0.8,0.061344453737842766,1.0,4312.587503373624,1.0,985.732,1817.5515,440.34525,88.55900000000001,0.0,0.0,12.045,733.9159999999999,110.438375,0.0,0.0,0.0,AS14.16
1228,2014-05-04,7.333333333333333,0.48,0.8,0.07343103905268895,1.0,3741.9512530267243,1.0,976.367,1351.6135,299.12675,29.127,0.0,0.0,20.096,846.2579999999999,110.438375,11.114,13.048,0.0,AS14.16
1229,2014-05-05,,0.7,0.8,0.06808395288933125,1.0,3552.989002704621,1.0,996.7610000000001,1008.2667499999999,373.481625,29.127,0.0,0.0,15.073,846.2579999999999,110.438375,11.114,13.048,0.0,AS14.16
1230,2014-02-16,,,,,,,,,,,,,,,,,,,,AS14.15
1231,2014-02-17,,1.1102230246251565e-16,5.551115123125783e-17,0.0,1.0,0.0,,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.15
1232,2014-02-18,,5.551115123125783e-17,2.7755575615628914e-17,0.0,1.0,0.0,,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.15
1233,2014-02-19,,3.700743415417188e-17,1.850371707708594e-17,0.0,1.0,0.0,1.0,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.15
1234,2014-02-20,,2.7755575615628914e-17,1.3877787807814457e-17,0.0,1.0,0.0,1.0,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.15
1235,2014-02-21,,2.2204460492503132e-17,1.1102230246251566e-17,0.0,1.0,0.0,1.0,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.15
1236,2014-02-22,,2.2204460492503132e-17,1.1102230246251566e-17,0.0,1.0,0.0,1.0,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.15
1237,2014-02-23,,2.2204460492503132e-17,1.1102230246251566e-17,0.0,1.0,0.0,1.0,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.15
1238,2014-02-24,,2.2204460492503132e-17,1.1102230246251566e-17,0.0,1.0,0.0,1.0,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.15
1239,2014-02-25,,2.2204460492503132e-17,1.1102230246251566e-17,0.0,1.0,0.0,1.0,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.15
1240,2014-02-26,,2.2204460492503132e-17,1.1102230246251566e-17,0.0,1.0,0.0,1.0,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.15
1241,2014-02-27,,2.2204460492503132e-17,1.1102230246251566e-17,0.0,1.0,0.0,1.0,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.15
1242,2014-02-28,,,,,,,,,,,,,,,,,,,,AS14.15
1243,2014-03-01,,2.2204460492503132e-17,1.1102230246251566e-17,0.0,1.0,0.0,1.0,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.15
1244,2014-03-02,,,,,,,,,,,,,,,,,,,,AS14.15
1245,2014-03-03,,2.2204460492503132e-17,1.1102230246251566e-17,0.0,1.0,0.0,1.0,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.15
1246,2014-03-04,,2.2204460492503132e-17,1.1102230246251566e-17,0.0,1.0,0.0,1.0,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.15
1247,2014-03-05,,2.2204460492503132e-17,1.1102230246251566e-17,0.0,1.0,0.0,1.0,-1.1368683772161603e-13,2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.15
