id,time,mood,circumplex.arousal,circumplex.valence,activity,call,screen,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
AS14.17,2014-04-15,7.0,0.4,1.0,0.1022362847088481,0.0,4699.072502315045,1.0,624.9539999999998,3442.388000000001,320.41574999999995,0.0,0.0,13.126000000000001,390.99675,1214.48,82.572,0.0,0.0,0.0
AS14.17,2014-04-16,7.2,0.8,1.0,0.11137417839840907,2.0,4881.195506632328,1.0,576.8409999999997,3179.916375000004,212.0875,0.0,0.0,31.172375000000002,46.701,972.3670000000002,196.31300000000002,0.0,28.097,0.0
AS14.17,2014-04-17,7.0,0.4,1.0,0.11615087487091101,0.0,2589.957001924515,2.0,263.432,1535.3335000000002,238.05075,0.0,0.0,0.0,43.742999999999995,1396.3269999999998,0.0,0.0,4.649,0.0
AS14.17,2014-04-18,7.0,1.0,1.0,0.18855451998494857,1.0,2007.284752041101,0.0,130.91700000000003,1249.8633750000004,226.51575000000003,0.0,0.0,0.0,33.187,53.717,0.0,0.0,5.019,0.0
AS14.17,2014-04-19,7.0,1.0,1.0,0.16723933497618126,0.0,1319.7702516019335,0.0,52.388000000000005,978.7663749999998,0.0,0.0,0.0,0.0,43.589000000000006,265.539,0.0,0.0,0.0,0.0
AS14.17,2014-04-20,7.2,0.4,1.0,0.12116526023672414,0.0,5698.121005535127,0.0,379.0570000000001,3521.4784999999993,324.871625,0.0,0.0,17.103375,43.058,1442.2020000000002,617.4271249999999,0.0,0.0,0.0
AS14.17,2014-04-21,7.4,0.4,1.0,0.0881963953222814,1.0,1812.5622504651546,0.0,116.14800000000001,1520.0417499999994,56.170625,0.0,0.0,0.0,61.702999999999996,351.956,19.146,0.0,3.01,0.0
AS14.17,2014-04-22,6.6,0.6,1.0,0.050621498599439735,0.0,4104.906254261732,2.0,372.5369999999999,2912.5134999999996,336.8506249999999,0.0,0.0,0.0,46.482,1331.2640000000001,72.052,0.0,0.0,0.0
AS14.17,2014-04-23,7.25,1.0,1.0,0.07183591337438762,1.0,4594.541753321886,0.0,586.5750000000003,3344.6156249999995,292.41499999999996,0.0,0.0,17.103375,45.771,1001.7979999999999,467.85300000000007,0.0,0.0,0.0
AS14.17,2014-04-24,7.2,1.0,1.0,0.10981776234215575,1.0,3750.7390034198756,0.0,610.3539999999996,1853.7941250000001,236.80012499999998,0.0,287.8405,0.0,40.536,1634.721,289.234,0.0,0.0,0.0
AS14.17,2014-04-25,7.2,0.4,1.0,0.20366097979108122,4.0,2773.192500650883,1.0,556.135,1710.2187499999998,228.18775,0.0,0.0,62.168124999999996,75.751625,210.048,132.109375,0.0,8.035,0.0
AS14.17,2014-04-26,8.0,1.0,1.0,0.1868376213455872,0.0,1788.6422480046754,1.0,645.8239999999998,1137.7697500000004,0.0,0.0,0.0,0.0,55.55799999999999,124.62100000000001,0.0,0.0,0.0,0.0
AS14.17,2014-04-27,7.2,1.0,1.0,0.10881482413902192,0.0,2719.372751623392,2.0,374.15999999999997,1215.6078750000001,108.05387499999999,0.0,0.0,0.0,34.075,1015.826,27.316,0.0,0.0,0.0
AS14.17,2014-04-28,6.75,0.75,0.3333333333333333,0.09738745436440811,0.0,2919.7647502720356,0.0,278.68699999999995,1879.2731250000002,145.56787500000002,0.0,0.0,75.56812500000001,44.739000000000004,696.6909999999999,497.24375000000003,0.0,3.079,0.0
AS14.17,2014-04-29,7.0,0.8,1.0,0.11043061827109141,0.0,2994.2097505629067,0.0,430.87799999999993,1983.3621249999997,339.977375,0.0,0.0,0.0,35.562,940.5419999999999,297.20737499999996,0.0,0.0,0.0
AS14.17,2014-04-30,7.0,1.0,1.0,0.12463316853668994,0.0,2541.564250916244,0.0,248.841,1512.0341250000004,39.317625,55.426500000000004,0.0,0.0,44.38,274.051,391.944,0.0,34.883,0.0
AS14.17,2014-05-01,8.0,1.0,1.0,0.08234652506199254,0.0,1893.5375013947485,1.0,256.3599999999999,773.808375,13.036,0.0,1285.3645,0.0,8.034,78.019,0.0,0.0,15.057,0.0
AS14.17,2014-05-02,7.0,1.0,1.0,0.25846488933166406,1.0,2291.856001973152,0.0,390.9089999999999,1081.2583750000003,0.0,0.0,0.0,0.0,22.708,548.599,537.0993749999999,0.0,0.0,0.0
AS14.17,2014-05-03,7.166666666666667,-1.0,1.0,0.3363385812828156,7.0,2145.2897519171242,3.0,466.41200000000015,932.2323749999999,38.430625,0.0,0.0,0.0,44.149,1249.899,205.93937499999998,0.0,9.029,0.0
AS14.17,2014-05-04,,,,0.014882726356802151,0.0,1187.6087515652182,0.0,223.604,701.4873749999999,0.0,0.0,0.0,0.0,26.455,188.85300000000004,0.0,0.0,0.0,0.0
AS14.17,2014-05-05,7.5,1.0,1.0,0.12082519677085118,0.0,1501.7177503407006,0.0,85.5,911.2363749999998,20.078,0.0,0.0,0.0,22.224,480.302,171.961375,0.0,47.956,0.0
AS14.19,2014-02-17,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-02-18,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-02-19,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-02-20,,,,,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-02-21,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-02-22,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-02-23,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-02-27,,,,,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-03-02,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-03-03,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-03-04,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-03-05,,,,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-03-06,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-03-07,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-03-08,,,,,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-03-09,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-03-10,,,,,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-03-11,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-03-12,,,,,23.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-03-13,,,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-03-14,,,,,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-03-15,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-03-16,,,,,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-03-17,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-03-18,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-03-19,,,,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-03-20,,,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-03-21,4.666666666666667,0.6666666666666666,0.6666666666666666,0.10965501792114701,3.0,869.6420007944107,0.0,202.43900000000002,788.55525,0.0,0.0,0.0,0.0,105.54125000000002,5.037,0.0,0.0,0.0,0.0
AS14.19,2014-03-22,6.6,-1.4,0.4,0.08657926861241298,7.0,2391.1287521421914,0.0,674.4589999999998,1436.7224999999994,0.0,0.0,0.0,0.0,193.19687499999998,71.613,0.0,0.0,0.0,0.0
AS14.19,2014-03-23,7.0,-0.8,0.8,0.029460438699569155,4.0,724.2104994654655,0.0,294.38199999999995,207.35637499999999,0.0,0.0,0.0,0.0,96.25262500000001,67.619,0.0,0.0,0.0,0.0
AS14.19,2014-03-24,6.0,-0.4,0.4,0.1138894460613641,5.0,1855.268501460553,0.0,249.75099999999995,1810.4615000000001,26.125,0.0,0.0,0.0,53.411,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-03-25,5.5,-1.25,0.25,0.11325160672351993,12.0,3646.118001937867,0.0,580.8190000000001,2684.69,0.0,0.0,0.0,0.0,54.303,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-03-26,6.0,-0.6,0.4,0.10891482612696542,6.0,3055.807501375675,0.0,532.187,2064.0833749999997,0.0,0.0,0.0,0.0,49.532,139.74599999999998,0.0,2.006,0.0,0.0
AS14.19,2014-03-27,6.6,0.0,0.6,0.13220460848007368,7.0,3242.2652501761913,1.0,578.9219999999996,2124.324125,35.304625,0.0,0.0,0.0,47.601,190.399,0.0,66.857,0.0,0.0
AS14.19,2014-03-28,6.6,-0.6,1.2,0.14887226502146783,8.0,2215.89774993062,1.0,458.31399999999996,1014.5381250000002,57.263625,0.0,0.0,0.0,63.667,26.28,0.0,4.047000000000001,0.0,0.0
AS14.19,2014-03-29,7.4,0.2,1.2,0.13795426002920017,10.0,1301.9705001711848,2.0,359.1159999999999,727.46875,60.636625,0.0,0.0,0.0,73.804625,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-03-30,7.0,-0.4,0.8,0.06452367036820571,5.0,961.3962500989438,0.0,297.2700000000001,608.743375,0.0,0.0,0.0,0.0,50.268,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-03-31,7.2,-0.4,1.0,0.13012099954924497,6.0,2812.695502221585,1.0,575.6249999999997,2354.751125,0.0,0.0,0.0,0.0,44.667,0.0,129.232375,0.0,0.0,0.0
AS14.19,2014-04-01,6.4,0.0,0.2,0.13346682929400025,1.0,3028.629003047943,0.0,325.84900000000005,2666.209375,0.0,0.0,0.0,0.0,49.427,0.0,0.0,8.822,0.0,0.0
AS14.19,2014-04-02,7.6,-0.2,1.0,0.07716355485107416,3.0,1820.201250642538,0.0,324.617,1136.3701250000001,0.0,0.0,0.0,0.0,41.193,47.717,0.0,0.0,0.0,0.0
AS14.19,2014-04-03,6.6,0.0,0.6,0.07307714752567694,2.0,2557.0037526190285,0.0,272.242,1893.1206249999998,0.0,0.0,0.0,0.0,42.374,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-04-04,7.0,-0.2,0.4,0.1570211539710371,11.0,3557.356003046036,0.0,847.2909999999994,2027.060125,0.0,0.0,0.0,0.0,121.42925,219.406,0.0,0.0,0.0,0.0
AS14.19,2014-04-05,8.0,-0.6,1.2,0.13595576600004897,11.0,2102.285251826048,0.0,373.434,1014.4611249999999,0.0,0.0,360.98199999999997,0.0,65.382,53.37,0.0,0.0,0.0,0.0
AS14.19,2014-04-06,7.25,-1.25,1.0,0.09422410643417789,8.0,2307.476001381874,1.0,480.3749999999999,1568.6905000000006,0.0,0.0,0.0,0.0,49.277,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-04-07,6.6,-1.0,0.6,0.18343492913073647,11.0,3319.707003712653,0.0,517.2229999999998,2448.791250000001,0.0,0.0,0.0,0.0,63.583,193.984,0.0,0.0,0.0,0.0
AS14.19,2014-04-08,6.8,-0.4,1.0,0.08906279785658473,8.0,2473.1727516949163,2.0,570.3939999999998,1877.6785000000004,0.0,0.0,0.0,0.0,39.395,0.0,0.0,0.0,53.342,0.0
AS14.19,2014-04-09,7.2,-0.4,0.8,0.11756512889589064,8.0,2565.4207525551315,1.0,378.8239999999999,1821.4596250000002,0.0,0.0,0.0,0.0,60.629,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-04-10,6.75,-0.5,0.75,0.07280121100164204,4.0,1013.0592511594297,0.0,314.853,417.15337500000004,0.0,0.0,0.0,0.0,32.281,67.61399999999999,0.0,0.0,0.0,0.0
AS14.19,2014-04-11,6.8,-0.6,1.0,0.11109389946189822,6.0,2351.21225258708,0.0,414.935,1451.0131249999997,0.0,0.0,0.0,0.0,42.442,61.462,0.0,0.0,0.0,0.0
AS14.19,2014-04-12,7.2,0.2,0.8,0.06605497341205051,6.0,1735.161750584842,0.0,407.1090000000001,953.7403749999999,0.0,0.0,0.0,0.0,45.462,327.995,0.0,0.0,0.0,0.0
AS14.19,2014-04-13,7.2,-0.6,1.0,0.11367449436267445,6.0,1412.6554991602902,0.0,280.40999999999997,778.9937499999999,0.0,0.0,0.0,0.0,61.584,226.876,0.0,0.0,0.0,0.0
AS14.19,2014-04-14,7.0,0.4,0.8,0.14592902118511944,15.0,3719.14675155282,0.0,629.7169999999996,2824.582375,0.0,0.0,0.0,0.0,68.638,208.525,0.0,42.282,0.0,0.0
AS14.19,2014-04-15,6.4,-1.0,1.0,0.130765639589169,4.0,3514.0882533490667,0.0,422.41399999999993,2561.953375,0.0,0.0,0.0,0.0,84.019625,19.202,0.0,12.671,0.0,0.0
AS14.19,2014-04-16,6.8,-0.6,1.0,0.07721354166666666,4.0,1664.12550085783,1.0,166.02799999999996,1367.4287500000003,0.0,0.0,0.0,0.0,57.332,354.729,0.0,0.0,0.0,0.0
AS14.19,2014-04-17,6.8,-0.8,1.0,0.1014676704014939,1.0,2837.18750101328,0.0,123.65699999999998,2946.4387500000007,0.0,0.0,0.0,0.0,47.519999999999996,97.947,0.0,0.0,0.0,0.0
AS14.19,2014-04-18,6.8,-1.0,1.0,0.06493055555555556,3.0,2115.3240020275116,1.0,137.25900000000001,1895.83925,0.0,0.0,229.132,0.0,43.347,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-04-19,6.8,-0.4,0.8,0.11031735913804182,6.0,1113.8729996681213,0.0,200.67099999999996,537.7403749999999,0.0,0.0,0.0,0.0,56.542,323.90400000000005,0.0,8.679,0.0,0.0
AS14.19,2014-04-20,7.6,0.2,1.2,0.10195700631156768,4.0,1673.6275002360353,0.0,431.09699999999987,697.55,0.0,0.0,0.0,0.0,41.69800000000001,76.214,0.0,0.0,0.0,0.0
AS14.19,2014-04-21,6.4,-0.2,1.0,0.13346984280942725,6.0,1563.1202503144734,0.0,305.63300000000004,1084.562125,0.0,0.0,0.0,0.0,47.591,247.4,0.0,0.0,0.0,0.0
AS14.19,2014-04-22,6.8,0.6,1.2,0.13701083958092172,7.0,3855.215500891209,0.0,533.9389999999997,3739.9143750000007,0.0,0.0,0.0,0.0,50.736,25.469,0.0,0.0,0.0,0.0
AS14.19,2014-04-23,6.0,-1.0,1.0,0.11064682679520278,4.0,2843.999000906946,1.0,265.7049999999999,2184.4769999999994,0.0,0.0,0.0,0.0,56.45,193.167,0.0,0.0,0.0,0.0
AS14.19,2014-04-24,6.6,-0.6,0.8,0.1056023849974434,5.0,1928.1140016317372,0.0,311.353,1874.0043750000002,0.0,0.0,0.0,0.0,108.40725,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-04-25,7.25,-0.75,0.75,0.07677511149518856,6.0,1899.8989998102188,0.0,211.95200000000003,1328.3395,35.304625,0.0,0.0,0.0,43.169,258.757,0.0,0.0,3.653,0.0
AS14.19,2014-04-26,7.75,1.0,1.5,0.2491027157989633,6.0,1295.9015006423,1.0,439.16900000000004,454.570375,0.0,0.0,0.0,0.0,81.19525,0.0,0.0,0.0,0.0,0.0
AS14.19,2014-04-27,6.333333333333333,-1.5,0.8333333333333334,0.04486664230909752,4.0,2418.682251185179,0.0,378.2090000000002,1519.8158750000002,0.0,0.0,0.0,0.0,85.994,396.19,259.45799999999997,0.0,0.0,0.0
AS14.19,2014-04-28,6.4,0.0,0.6,0.10377999025697232,4.0,2799.65699994564,0.0,345.7229999999999,1946.333999999999,0.0,0.0,0.0,0.0,56.394999999999996,599.376,62.108,0.0,0.0,0.0
AS14.19,2014-04-29,7.2,0.4,0.6,0.02568243249036055,6.0,2093.650499284267,0.0,257.242,1627.2511249999998,0.0,0.0,0.0,0.0,46.359,173.30599999999998,0.0,0.0,0.0,0.0
AS14.19,2014-04-30,7.0,0.4,0.8,0.04454670107302971,12.0,2854.4190005064015,0.0,560.12,1729.6495,5.125,0.0,0.0,0.0,51.309000000000005,286.383,0.0,0.0,0.0,0.0
AS14.19,2014-05-01,6.8,-0.2,0.8,0.12626491862973474,2.0,2353.170751482249,0.0,328.792,1613.1663749999998,0.0,0.0,0.0,0.0,47.416,334.998,0.0,3.029,0.0,0.0
AS14.19,2014-05-02,7.8,0.4,1.2,0.19230524793625595,9.0,1372.1205012202263,0.0,362.8909999999999,884.49075,0.0,0.0,0.0,0.0,75.693,0.0,0.0,3.037,0.0,0.0
AS14.19,2014-05-03,7.4,0.4,1.0,0.1901187625754255,13.0,2375.99225255847,2.0,494.5179999999999,1454.7045000000003,0.0,0.0,0.0,0.0,73.473,9.076,0.0,0.0,0.0,0.0
AS14.19,2014-05-04,6.6,-0.4,0.8,0.06944999498758414,0.0,2380.785500705242,0.0,391.16900000000004,1379.0151250000001,0.0,0.0,0.0,0.0,63.501,335.64899999999994,0.0,0.0,0.0,0.0
AS14.19,2014-05-05,7.0,0.25,1.0,0.0,0.0,6.10800004005432,0.0,0.0,6.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,2014-02-17,,,,,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,2014-02-18,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,2014-02-19,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,2014-02-21,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,2014-02-25,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,2014-02-26,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,2014-02-27,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,2014-02-28,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,2014-03-01,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,2014-03-03,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,2014-03-04,,,,,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,2014-03-05,,,,,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,2014-03-06,,,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,2014-03-08,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,2014-03-10,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,2014-03-12,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,2014-03-13,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,2014-03-15,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,2014-03-17,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,2014-03-20,7.0,-1.0,1.0,,0.0,280.143250077963,0.0,116.61700000000002,6.086,35.304625,0.0,63.294,0.0,0.0,47.557,0.0,103.54924999999999,0.0,0.0
AS14.20,2014-03-21,7.0,0.25,0.25,,0.0,30.0939998626709,0.0,21.775000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,2014-03-22,7.5,1.0,0.5,0.0077160493827160325,0.0,730.7212506234646,0.0,25.818,402.93499999999995,0.0,0.0,0.0,0.0,46.999625,3.013,0.0,191.68924999999996,0.0,0.0
AS14.20,2014-03-23,7.6,0.8,0.8,0.04320987654320987,0.0,689.2472504079337,1.0,30.788000000000004,617.023375,35.304625,0.0,0.0,0.0,50.95962500000001,0.0,0.0,22.147,0.0,0.0
AS14.20,2014-03-24,6.8,-0.2,0.4,0.03333333333333333,0.0,397.48224982619297,1.0,115.90799999999999,338.222375,70.60925,0.0,287.8405,0.0,14.054,228.28199999999998,0.0,103.54924999999999,0.0,0.0
AS14.20,2014-03-25,6.0,-0.75,-0.5,0.0789351851851852,0.0,1791.439250558614,0.0,615.5769999999998,242.46599999999998,73.62025,0.0,347.38599999999997,0.0,130.525,523.087,0.0,208.91825,88.62899999999999,0.0
AS14.20,2014-03-26,6.8,0.4,0.4,0.025762156714537646,0.0,481.4372499883177,0.0,85.15200000000002,80.782,101.44225,0.0,0.0,0.0,72.931,347.365,0.0,0.0,0.0,0.0
AS14.20,2014-03-27,7.0,0.25,0.75,0.05700000000000001,0.0,660.2342506349089,0.0,167.49800000000005,115.05399999999999,44.37200000000001,0.0,624.721,0.0,0.0,250.67600000000004,0.0,0.0,0.0,0.0
AS14.20,2014-03-28,6.25,0.5,0.0,0.02380952380952381,0.0,460.55199980735813,0.0,185.272,133.34900000000002,0.0,0.0,0.0,0.0,8.027,0.0,0.0,0.0,0.0,0.0
AS14.20,2014-03-29,7.4,1.0,1.0,0.13813915857605177,4.0,374.759250253439,0.0,92.75600000000001,21.13,0.0,0.0,287.8405,0.0,99.54162500000002,0.0,0.0,0.0,0.0,0.0
AS14.20,2014-03-30,7.5,1.0,1.0,0.3802083333333333,0.0,615.5097513496877,2.0,22.232000000000003,273.140375,0.0,0.0,0.0,0.0,0.0,327.46199999999993,0.0,221.57649999999998,0.0,0.0
AS14.20,2014-03-31,7.0,0.875,0.875,0.0125,1.0,20.71399974822997,3.0,0.0,20.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,2014-04-01,6.25,0.0,0.0,0.0,0.0,29.6319999694824,4.0,30.474000000000004,0.0,0.0,0.0,287.8405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,2014-04-02,6.5,0.0,0.25,0.06712962962962966,0.0,1511.9942521750932,0.0,397.786,715.668,95.70525,0.0,0.0,0.0,18.118,789.297,93.43400000000001,0.0,0.0,0.0
AS14.20,2014-04-03,6.666666666666667,0.3333333333333333,0.3333333333333333,0.05502297410192151,1.0,54.6529998779297,0.0,35.976,0.0,0.0,0.0,0.0,0.0,11.387,0.0,0.0,0.0,0.0,0.0
AS14.20,2014-04-04,7.0,0.75,0.5,0.01574074074074075,0.0,1572.1580003499987,0.0,223.04,759.441375,0.0,75.399,287.8405,0.0,41.504,364.033,0.0,0.0,0.0,0.0
AS14.20,2014-04-05,7.0,0.4,0.8,0.09056023599628252,2.0,519.5272506177423,0.0,98.477,94.521,27.475,0.0,399.1735,0.0,153.896,0.0,0.0,0.0,0.0,0.0
AS14.20,2014-04-06,7.0,0.6,0.8,0.06022714082246478,3.0,1324.0480006933212,1.0,225.92499999999998,705.9013750000001,14.083,0.0,343.12850000000003,0.0,0.0,356.941,0.0,0.0,0.0,0.0
AS14.20,2014-04-07,6.8,0.6,1.0,0.029011707988980725,0.0,260.03125056624424,1.0,73.93499999999999,658.7044999999999,35.304625,0.0,287.8405,0.0,0.0,404.02,0.0,0.0,0.0,0.0
AS14.20,2014-04-08,7.25,0.5,0.75,0.003367003367003367,0.0,169.26025018095976,2.0,55.107000000000006,0.0,0.0,0.0,287.8405,0.0,0.0,4.024,0.0,0.0,0.0,0.0
AS14.20,2014-04-09,7.75,0.25,1.0,0.069361289395536,0.0,1256.0640012025838,4.0,221.79000000000002,263.22999999999996,142.99787500000002,0.0,0.0,0.0,37.56462500000001,902.6850000000001,0.0,0.0,0.0,0.0
AS14.20,2014-04-10,7.0,0.5,0.5,0.02183641975308642,0.0,715.3855006098747,1.0,74.91499999999999,524.927375,123.988,0.0,0.0,0.0,10.035,330.51300000000003,0.0,0.0,0.0,0.0
AS14.20,2014-04-11,7.5,0.5,0.75,0.05509259259259256,2.0,169.1849999427795,0.0,51.278000000000006,72.345,0.0,0.0,0.0,0.0,31.544625000000003,0.0,0.0,0.0,0.0,0.0
AS14.20,2014-04-12,6.8,0.0,0.6,0.04598055910316445,6.0,2395.973001360893,1.0,150.50500000000002,1930.3422499999995,0.0,49.692,288.8435,0.0,73.364625,105.212,0.0,0.0,0.0,0.0
AS14.20,2014-04-13,6.8,0.0,0.6,0.0,0.0,5.01699995994568,0.0,12.451,0.0,0.0,0.0,287.8405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,2014-04-14,6.8,0.0,0.2,0.005,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,2014-04-15,6.8,0.0,0.6,0.10694444444444444,0.0,699.7319998741151,0.0,100.686,385.7543750000001,24.137,0.0,0.0,0.0,14.144,135.54100000000003,0.0,0.0,0.0,0.0
AS14.20,2014-04-16,7.2,0.4,0.6,0.004629629629629634,0.0,11.29800009727478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.276,0.0,0.0,0.0,0.0,0.0
